1	62308	0.901	0.099
1	62582	0.841	0.159
1	62602	0.651	0.349
1	63614	0.744	0.256
1	63739	0.897	0.103
1	64789	0.629	0.371
1	65720	0.958	0.042
1	65756	0.962	0.038
1	66153	0.976	0.024
1	67233	0.71	0.29
1	68029	0.939	0.061
1	68791	0.96	0.04
1	69100	0.87	0.13
1	69517	0.288	0.712
1	69988	0.988	0.012
1	70117	0.962	0.038
1	70418	0.957	0.043
1	71125	0.9	0.1
1	71732	0.533	0.467
1	71899	0.749	0.251
1	72658	0.879	0.121
1	73834	0.8	0.2
1	74103	0.94	0.06
1	74528	0.716	0.284
1	74568	0.948	0.052
1	75406	0.99	0.01
1	76306	0.803	0.197
1	77251	0.985	0.015
1	77741	0.135	0.865
1	78138	0.984	0.016
1	78767	0.816	0.184
1	79514	0.421	0.579
1	82318	0.952	0.048
1	82350	0.614	0.386
1	84101	0.773	0.227
1	84373	0.181	0.819
1	85257	0.939	0.061
1	86207	0.571	0.429
1	89306	0.72	0.28
1	89739	0.957	0.043
1	91371	0.952	0.048
1	91399	0.828	0.172
1	91622	0.923	0.077
1	92252	0.961	0.039
1	92695	0.98	0.02
1	93318	0.723	0.277
1	93532	0.793	0.207
1	93670	0.857	0.143
1	94209	0.299	0.701
1	94466	0.427	0.573
1	95701	0.291	0.709
1	96147	0.519	0.481
1	96217	0.965	0.035
1	96480	0.985	0.015
1	96704	0.851	0.149
1	97370	0.971	0.029
1	97623	0.743	0.257
1	97664	0.789	0.211
1	97885	0.328	0.672
1	98487	0.669	0.331
1	98817	0.537	0.463
1	98827	0.702	0.298
1	98894	0.86	0.14
1	100373	0.614	0.386
1	100404	0.978	0.022
1	101802	0.985	0.015
1	101902	0.988	0.012
1	102064	0.83	0.17
1	102598	0.797	0.203
1	103048	0.81	0.19
1	103433	0.97	0.03
1	106246	0.608	0.392
1	106662	0.977	0.023
1	107219	0.946	0.054
1	107500	0.954	0.046
1	108520	0.655	0.345
1	108690	0.874	0.126
1	109748	0.931	0.069
1	110096	0.65	0.35
1	110669	0.906	0.094
1	110767	0.962	0.038
1	110989	0.925	0.075
1	111125	0.989	0.011
1	111838	0.513	0.487
1	113087	0.989	0.011
1	113141	0.729	0.271
1	113495	0.393	0.607
1	113757	0.244	0.756
1	114059	0.658	0.342
1	114753	0.271	0.729
1	114912	0.98	0.02
1	115233	0.929	0.071
1	115329	0.834	0.166
1	115662	0.849	0.151
1	115676	0.134	0.866
1	116039	0.843	0.157
1	117677	0.806	0.194
1	118584	0.564	0.436
1	118635	0.946	0.054
1	118877	0.98	0.02
1	119032	0.967	0.033
1	119039	0.985	0.015
1	119569	0.622	0.378
1	119810	0.283	0.717
1	120911	0.808	0.192
1	121557	0.539	0.461
1	122510	0.136	0.864
1	122774	0.814	0.186
1	122802	0.97	0.03
1	122982	0.444	0.556
1	122992	0.946	0.054
1	123156	0.537	0.463
1	124758	0.988	0.012
1	125110	0.865	0.135
1	125820	0.872	0.128
1	127231	0.569	0.431
1	127255	0.965	0.035
1	127336	0.583	0.417
1	127685	0.857	0.143
1	127854	0.37	0.63
1	128043	0.426	0.574
1	128227	0.866	0.134
1	128481	0.658	0.342
1	128675	0.653	0.347
1	128924	0.575	0.425
1	128947	0.989	0.011
1	128984	0.918	0.082
1	129017	0.965	0.035
1	129777	0.325	0.675
1	130123	0.948	0.052
1	130580	0.967	0.033
1	130699	0.858	0.142
1	130725	0.871	0.129
1	130863	0.961	0.039
1	131458	0.961	0.039
1	131663	0.774	0.226
1	132046	0.485	0.515
1	132125	0.65	0.35
1	132491	0.768	0.232
1	132841	0.733	0.267
1	132972	0.941	0.059
1	134998	0.239	0.761
1	135659	0.162	0.838
1	135936	0.967	0.033
1	135995	0.815	0.185
1	136030	0.12	0.88
1	136082	0.795	0.205
1	136181	0.987	0.013
1	136213	0.912	0.088
1	137476	0.986	0.014
1	138344	0.969	0.031
1	139022	0.897	0.103
1	139636	0.966	0.034
1	139637	0.807	0.193
1	140982	0.198	0.802
1	141022	0.961	0.039
1	141049	0.826	0.174
1	141212	0.964	0.036
1	141433	0.759	0.241
1	142111	0.973	0.027
1	142612	0.725	0.275
1	142651	0.974	0.026
1	143430	0.99	0.01
1	143855	0.671	0.329
1	147588	0.912	0.088
1	150076	0.237	0.763
1	150380	0.603	0.397
1	151243	0.971	0.029
1	151998	0.866	0.134
1	152328	0.583	0.417
1	152530	0.959	0.041
1	152958	0.978	0.022
1	153050	0.864	0.136
1	153311	0.931	0.069
1	154049	0.989	0.011
1	154492	0.967	0.033
1	154512	0.859	0.141
1	154685	0.91	0.09
1	155117	0.961	0.039
1	155228	0.928	0.072
1	155397	0.838	0.162
1	156365	0.327	0.673
1	156828	0.463	0.537
1	157369	0.582	0.418
1	157502	0.956	0.044
1	158074	0.973	0.027
1	158606	0.869	0.131
1	159850	0.872	0.128
1	160757	0.988	0.012
1	160923	0.71	0.29
1	162600	0.417	0.583
1	162884	0.355	0.645
1	163458	0.989	0.011
1	165197	0.904	0.096
1	165251	0.795	0.205
1	167340	0.916	0.084
1	167627	0.721	0.279
1	168403	0.903	0.097
1	168816	0.757	0.243
1	168992	0.921	0.079
1	170289	0.944	0.056
1	172947	0.911	0.089
1	173555	0.896	0.104
1	174302	0.326	0.674
1	174331	0.928	0.072
1	174647	0.936	0.064
1	176011	0.423	0.577
1	176567	0.964	0.036
1	177033	0.977	0.023
1	177383	0.683	0.317
1	179433	0.626	0.374
1	179526	0.645	0.355
1	181023	0.447	0.553
1	181763	0.49	0.51
1	182841	0.98	0.02
1	183098	0.2	0.8
1	183115	0.958	0.042
1	183711	0.374	0.626
1	183805	0.915	0.085
1	184719	0.359	0.641
1	185085	0.66	0.34
1	186040	0.425	0.575
1	186071	0.946	0.054
1	186298	0.869	0.131
1	187023	0.761	0.239
1	187900	0.863	0.137
1	188000	0.901	0.099
1	189187	0.976	0.024
1	189544	0.849	0.151
1	190785	0.982	0.018
1	191328	0.311	0.689
1	191747	0.827	0.173
1	192033	0.927	0.073
1	192959	0.942	0.058
1	194423	0.979	0.021
1	194480	0.961	0.039
1	194848	0.408	0.592
1	195866	0.955	0.045
1	196022	0.768	0.232
1	197587	0.855	0.145
1	197625	0.907	0.093
1	197639	0.933	0.067
1	197907	0.945	0.055
1	198390	0.213	0.787
1	198751	0.874	0.126
1	198754	0.929	0.071
1	198806	0.957	0.043
1	200905	0.833	0.167
1	202498	0.864	0.136
1	202720	0.958	0.042
1	202791	0.246	0.754
1	204064	0.959	0.041
1	204410	0.896	0.104
1	204946	0.972	0.028
1	205220	0.895	0.105
1	207943	0.808	0.192
1	208086	0.96	0.04
1	208258	0.944	0.056
1	210735	0.152	0.848
1	210801	0.483	0.517
1	211226	0.984	0.016
1	212800	0.954	0.046
1	213376	0.905	0.095
1	213955	0.01	0.99
1	214192	0.887	0.113
1	214915	0.983	0.017
1	215007	0.821	0.179
1	215390	0.728	0.272
1	215431	0.795	0.205
1	215616	0.711	0.289
1	215733	0.876	0.124
1	219971	0.964	0.036
1	220982	0.953	0.047
1	221534	0.71	0.29
1	222366	0.956	0.044
1	222631	0.566	0.434
1	223551	0.682	0.318
1	224246	0.868	0.132
1	226387	0.977	0.023
1	226698	0.658	0.342
1	227081	0.976	0.024
1	227343	0.857	0.143
1	227454	0.956	0.044
1	227700	0.046	0.954
1	228862	0.924	0.076
1	228929	0.488	0.512
1	229414	0.934	0.066
1	229685	0.972	0.028
1	231028	0.888	0.112
1	231843	0.824	0.176
1	232233	0.823	0.177
1	232898	0.973	0.027
1	233451	0.624	0.376
1	233463	0.624	0.376
1	234510	0.944	0.056
1	234849	0.109	0.891
1	234915	0.891	0.109
1	235662	0.738	0.262
1	236130	0.349	0.651
1	237763	0.477	0.523
1	238060	0.01	0.99
1	238075	0.459	0.541
1	238815	0.923	0.077
1	238919	0.691	0.309
1	239624	0.964	0.036
1	240306	0.79	0.21
1	241747	0.961	0.039
1	241750	0.978	0.022
1	242374	0.939	0.061
1	242904	0.95	0.05
1	243763	0.926	0.074
1	244774	0.9	0.1
1	245130	0.319	0.681
1	245351	0.548	0.452
1	246267	0.717	0.283
1	247197	0.987	0.013
1	247471	0.07	0.93
1	248168	0.928	0.072
1	248982	0.307	0.693
1	249189	0.756	0.244
1	249473	0.457	0.543
1	249490	0.542	0.458
1	250163	0.854	0.146
1	251178	0.608	0.392
1	251482	0.968	0.032
1	253117	0.898	0.102
1	253304	0.096	0.904
1	253561	0.97	0.03
1	254865	0.933	0.067
1	255490	0.815	0.185
1	256277	0.781	0.219
1	256384	0.942	0.058
1	258441	0.463	0.537
1	258608	0.986	0.014
1	259711	0.947	0.053
1	260252	0.136	0.864
1	260846	0.973	0.027
1	263693	0.837	0.163
1	264662	0.759	0.241
1	265231	0.817	0.183
1	265576	0.892	0.108
1	265587	0.899	0.101
1	266702	0.912	0.088
1	267717	0.906	0.094
1	268436	0.762	0.238
1	268565	0.989	0.011
1	268585	0.732	0.268
1	268922	0.932	0.068
1	270746	0.979	0.021
1	272338	0.973	0.027
1	274088	0.865	0.135
1	274890	0.918	0.082
1	274925	0.917	0.083
1	275022	0.9	0.1
1	277164	0.79	0.21
1	277185	0.79	0.21
1	277229	0.858	0.142
1	277388	0.978	0.022
1	277620	0.243	0.757
1	278615	0.822	0.178
1	278817	0.985	0.015
1	278948	0.854	0.146
1	280367	0.965	0.035
1	281020	0.881	0.119
1	281135	0.748	0.252
1	281334	0.821	0.179
1	281735	0.265	0.735
1	284031	0.605	0.395
1	284040	0.933	0.067
1	284946	0.98	0.02
1	284976	0.858	0.142
1	287340	0.964	0.036
1	287351	0.661	0.339
1	289984	0.73	0.27
1	290543	0.897	0.103
1	294171	0.323	0.677
1	295561	0.245	0.755
1	295649	0.072	0.928
1	296793	0.804	0.196
1	297078	0.955	0.045
1	298488	0.601	0.399
1	298605	0.955	0.045
1	299266	0.179	0.821
1	299428	0.879	0.121
1	299461	0.91	0.09
1	299512	0.848	0.152
1	299949	0.593	0.407
1	301504	0.879	0.121
1	301977	0.946	0.054
1	302177	0.923	0.077
1	303684	0.956	0.044
1	304746	0.776	0.224
1	304973	0.359	0.641
1	305079	0.444	0.556
1	306390	0.93	0.07
1	306510	0.759	0.241
1	306545	0.988	0.012
1	306875	0.425	0.575
1	308877	0.965	0.035
1	309048	0.586	0.414
1	309508	0.981	0.019
1	309732	0.926	0.074
1	309798	0.847	0.153
1	310530	0.537	0.463
1	311005	0.848	0.152
1	311456	0.888	0.112
1	311533	0.909	0.091
1	311682	0.905	0.095
1	312151	0.958	0.042
1	313399	0.97	0.03
1	313581	0.987	0.013
1	313667	0.691	0.309
1	314044	0.965	0.035
1	315080	0.838	0.162
1	316619	0.824	0.176
1	316983	0.904	0.096
1	317295	0.942	0.058
1	317755	0.983	0.017
1	318739	0.983	0.017
1	319104	0.868	0.132
1	319364	0.623	0.377
1	320001	0.949	0.051
1	320153	0.154	0.846
1	320643	0.979	0.021
1	321190	0.765	0.235
1	321387	0.799	0.201
1	321604	0.124	0.876
1	322008	0.487	0.513
1	323687	0.958	0.042
1	324274	0.856	0.144
1	324803	0.247	0.753
1	324816	0.975	0.025
1	325789	0.777	0.223
1	325992	0.965	0.035
1	326134	0.844	0.156
1	326306	0.686	0.314
1	326626	0.988	0.012
1	328067	0.97	0.03
1	328179	0.921	0.079
1	328523	0.951	0.049
1	329465	0.388	0.612
1	329992	0.75	0.25
1	330685	0.191	0.809
1	332650	0.988	0.012
1	333551	0.807	0.193
1	333770	0.969	0.031
1	334054	0.91	0.09
1	335693	0.982	0.018
1	336695	0.586	0.414
1	337521	0.179	0.821
1	338522	0.96	0.04
1	339396	0.975	0.025
1	340108	0.462	0.538
1	341197	0.885	0.115
1	342070	0.441	0.559
1	342738	0.45	0.55
1	343554	0.943	0.057
1	344004	0.833	0.167
1	344421	0.982	0.018
1	345006	0.922	0.078
1	345808	0.928	0.072
1	346926	0.927	0.073
1	346977	0.987	0.013
1	347178	0.911	0.089
1	347706	0.989	0.011
1	348340	0.977	0.023
1	349906	0.894	0.106
1	350214	0.975	0.025
1	350467	0.969	0.031
1	351269	0.349	0.651
1	352029	0.769	0.231
1	352646	0.982	0.018
1	352663	0.28	0.72
1	352797	0.702	0.298
1	352872	0.98	0.02
1	353006	0.92	0.08
1	353546	0.756	0.244
1	354340	0.701	0.299
1	354821	0.974	0.026
1	355107	0.898	0.102
1	357459	0.838	0.162
1	359040	0.301	0.699
1	359451	0.551	0.449
1	359539	0.925	0.075
1	360683	0.804	0.196
1	360969	0.861	0.139
1	361234	0.93	0.07
1	361256	0.235	0.765
1	361558	0.88	0.12
1	362103	0.984	0.016
1	362266	0.873	0.127
1	362787	0.878	0.122
1	362805	0.97	0.03
1	364732	0.83	0.17
1	364842	0.935	0.065
1	364988	0.989	0.011
1	365218	0.939	0.061
1	365340	0.916	0.084
1	365575	0.989	0.011
1	366192	0.815	0.185
1	366529	0.97	0.03
1	366640	0.977	0.023
1	366800	0.081	0.919
1	367272	0.961	0.039
1	367968	0.973	0.027
1	368680	0.983	0.017
1	369622	0.241	0.759
1	369709	0.809	0.191
1	369806	0.645	0.355
1	370522	0.859	0.141
1	371244	0.943	0.057
1	371296	0.849	0.151
1	371342	0.233	0.767
1	372363	0.788	0.212
1	373473	0.216	0.784
1	373786	0.428	0.572
1	374005	0.9	0.1
1	374041	0.974	0.026
1	374980	0.923	0.077
1	376177	0.603	0.397
1	376187	0.689	0.311
1	376405	0.909	0.091
1	376608	0.909	0.091
1	376849	0.974	0.026
1	377561	0.974	0.026
1	379550	0.642	0.358
1	380217	0.668	0.332
1	380260	0.383	0.617
1	380710	0.624	0.376
1	381705	0.948	0.052
1	381784	0.369	0.631
1	382079	0.475	0.525
1	382351	0.971	0.029
1	383474	0.031	0.969
1	383546	0.798	0.202
1	383835	0.973	0.027
1	383857	0.889	0.111
1	386304	0.801	0.199
1	386626	0.452	0.548
1	386975	0.877	0.123
1	387986	0.161	0.839
1	388259	0.623	0.377
1	388261	0.539	0.461
1	388618	0.844	0.156
1	388695	0.978	0.022
1	388942	0.526	0.474
1	389955	0.88	0.12
1	390027	0.989	0.011
1	390064	0.854	0.146
1	391009	0.816	0.184
1	392475	0.954	0.046
1	392666	0.511	0.489
1	392810	0.99	0.01
1	393346	0.981	0.019
1	393731	0.39	0.61
1	394083	0.984	0.016
1	395672	0.708	0.292
1	395876	0.974	0.026
1	398048	0.851	0.149
1	399212	0.978	0.022
1	399497	0.931	0.069
1	399706	0.946	0.054
1	400140	0.832	0.168
1	402821	0.821	0.179
1	403461	0.968	0.032
1	403487	0.882	0.118
1	403492	0.948	0.052
1	403539	0.989	0.011
1	404985	0.846	0.154
1	405269	0.891	0.109
1	405285	0.891	0.109
1	406806	0.78	0.22
1	407102	0.981	0.019
1	407234	0.314	0.686
1	409162	0.71	0.29
1	409883	0.86	0.14
1	411889	0.903	0.097
1	411949	0.567	0.433
1	412266	0.865	0.135
1	412603	0.818	0.182
1	412608	0.182	0.818
1	413027	0.934	0.066
1	413121	0.479	0.521
1	414793	0.179	0.821
1	414958	0.014	0.986
1	415262	0.32	0.68
1	415506	0.984	0.016
1	416280	0.951	0.049
1	417093	0.604	0.396
1	419093	0.983	0.017
1	419991	0.769	0.231
1	423066	0.99	0.01
1	423324	0.47	0.53
1	424419	0.46	0.54
1	424669	0.971	0.029
1	424901	0.77	0.23
1	426863	0.663	0.337
1	430148	0.98	0.02
1	430598	0.894	0.106
1	432404	0.892	0.108
1	432665	0.985	0.015
1	434562	0.938	0.062
1	434972	0.601	0.399
1	435961	0.96	0.04
1	436113	0.933	0.067
1	438096	0.886	0.114
1	438485	0.756	0.244
1	438780	0.271	0.729
1	440205	0.091	0.909
1	443978	0.095	0.905
1	445262	0.592	0.408
1	445614	0.97	0.03
1	445685	0.74	0.26
1	445789	0.988	0.012
1	447056	0.77	0.23
1	447086	0.1	0.9
1	447611	0.837	0.163
1	448538	0.958	0.042
1	448989	0.91	0.09
1	449790	0.857	0.143
1	452491	0.912	0.088
1	452856	0.832	0.168
1	453885	0.88	0.12
1	453914	0.901	0.099
1	454855	0.917	0.083
1	455713	0.558	0.442
1	457082	0.862	0.138
1	459122	0.903	0.097
1	459371	0.984	0.016
1	459583	0.437	0.563
1	461973	0.671	0.329
1	463543	0.985	0.015
1	463742	0.958	0.042
1	464795	0.877	0.123
1	465943	0.638	0.362
1	466406	0.864	0.136
1	467011	0.091	0.909
1	467013	0.909	0.091
1	467210	0.938	0.062
1	467995	0.935	0.065
1	468095	0.959	0.041
1	468892	0.916	0.084
1	470372	0.913	0.087
1	471280	0.984	0.016
1	471827	0.947	0.053
1	472119	0.323	0.677
1	472162	0.322	0.678
1	472215	0.99	0.01
1	473049	0.969	0.031
1	473307	0.96	0.04
1	473628	0.184	0.816
1	474539	0.14	0.86
1	474748	0.894	0.106
1	476184	0.968	0.032
1	476895	0.973	0.027
1	477138	0.149	0.851
1	477910	0.159	0.841
1	478481	0.913	0.087
1	478663	0.875	0.125
1	480404	0.864	0.136
1	480501	0.109	0.891
1	481547	0.761	0.239
1	481618	0.903	0.097
1	482899	0.99	0.01
1	483476	0.036	0.964
1	483742	0.99	0.01
1	483859	0.987	0.013
1	484574	0.184	0.816
1	484789	0.172	0.828
1	484959	0.901	0.099
1	486040	0.872	0.128
1	486279	0.795	0.205
1	486312	0.98	0.02
1	486881	0.192	0.808
1	487310	0.846	0.154
1	487607	0.123	0.877
1	489847	0.888	0.112
1	491328	0.907	0.093
1	491591	0.173	0.827
1	493504	0.823	0.177
1	493543	0.946	0.054
1	493762	0.987	0.013
1	494180	0.982	0.018
1	494869	0.046	0.954
1	494997	0.976	0.024
1	497079	0.014	0.986
1	497350	0.013	0.987
1	497867	0.941	0.059
1	499335	0.059	0.941
1	499809	0.039	0.961
1	500481	0.989	0.011
1	500784	0.06	0.94
1	502482	0.989	0.011
1	503915	0.986	0.014
1	504405	0.024	0.976
1	504958	0.073	0.927
1	505180	0.1	0.9
1	505743	0.961	0.039
1	506473	0.987	0.013
1	507343	0.788	0.212
1	508702	0.984	0.016
1	509255	0.973	0.027
1	509764	0.1	0.9
1	511167	0.703	0.297
1	513508	0.987	0.013
1	514216	0.976	0.024
1	514816	0.976	0.024
1	515132	0.912	0.088
1	515479	0.826	0.174
1	515784	0.71	0.29
1	515909	0.836	0.164
1	516942	0.953	0.047
1	517022	0.898	0.102
1	517175	0.272	0.728
1	517911	0.856	0.144
1	518573	0.327	0.673
1	518744	0.088	0.912
1	519604	0.768	0.232
1	520648	0.742	0.258
1	520774	0.934	0.066
1	521693	0.454	0.546
1	522395	0.989	0.011
1	523957	0.888	0.112
1	524548	0.984	0.016
1	525899	0.753	0.247
1	525923	0.966	0.034
1	530868	0.517	0.483
1	534473	0.827	0.173
1	534534	0.97	0.03
1	534718	0.972	0.028
1	535113	0.348	0.652
1	535613	0.871	0.129
1	536099	0.984	0.016
1	536793	0.973	0.027
1	536937	0.834	0.166
1	537551	0.922	0.078
1	537712	0.679	0.321
1	538024	0.887	0.113
1	539991	0.813	0.187
1	541610	0.708	0.292
1	541718	0.853	0.147
1	541902	0.969	0.031
1	542309	0.99	0.01
1	543657	0.791	0.209
1	544590	0.475	0.525
1	544766	0.459	0.541
1	546097	0.42	0.58
1	546192	0.58	0.42
1	546994	0.305	0.695
1	547194	0.984	0.016
1	547503	0.134	0.866
1	548211	0.105	0.895
1	549948	0.87	0.13
1	550209	0.908	0.092
1	551085	0.84	0.16
1	551092	0.969	0.031
1	551211	0.907	0.093
1	551888	0.898	0.102
1	553066	0.425	0.575
1	553166	0.972	0.028
1	553754	0.809	0.191
1	554904	0.16	0.84
1	555446	0.966	0.034
1	556511	0.87	0.13
1	557296	0.559	0.441
1	557316	0.56	0.44
1	557812	0.786	0.214
1	557917	0.786	0.214
1	557943	0.786	0.214
1	558318	0.836	0.164
1	558883	0.533	0.467
1	559738	0.667	0.333
1	560836	0.757	0.243
1	560870	0.757	0.243
1	561553	0.043	0.957
1	562028	0.884	0.116
1	562034	0.987	0.013
1	562396	0.846	0.154
1	564082	0.895	0.105
1	564559	0.76	0.24
1	564634	0.174	0.826
1	564764	0.984	0.016
1	566200	0.054	0.946
1	566392	0.876	0.124
1	566966	0.793	0.207
1	567229	0.173	0.827
1	568664	0.051	0.949
1	568729	0.976	0.024
1	569000	0.99	0.01
1	569310	0.942	0.058
1	570156	0.808	0.192
1	570795	0.73	0.27
1	570892	0.559	0.441
1	573577	0.818	0.182
1	573730	0.732	0.268
1	574252	0.461	0.539
1	574569	0.864	0.136
1	574899	0.806	0.194
1	575435	0.798	0.202
1	575457	0.862	0.138
1	575938	0.767	0.233
1	576034	0.216	0.784
1	576166	0.402	0.598
1	576199	0.401	0.599
1	576531	0.386	0.614
1	577135	0.988	0.012
1	577348	0.444	0.556
1	577444	0.496	0.504
1	577838	0.94	0.06
1	580222	0.865	0.135
1	580387	0.687	0.313
1	580513	0.923	0.077
1	581238	0.459	0.541
1	582561	0.96	0.04
1	582565	0.749	0.251
1	582962	0.954	0.046
1	583177	0.956	0.044
1	585831	0.954	0.046
1	588772	0.972	0.028
1	588889	0.882	0.118
1	588943	0.964	0.036
1	589125	0.922	0.078
1	590023	0.948	0.052
1	590394	0.909	0.091
1	591126	0.777	0.223
1	591915	0.923	0.077
1	591923	0.955	0.045
1	593459	0.942	0.058
1	593496	0.635	0.365
1	594887	0.974	0.026
1	596224	0.947	0.053
1	596946	0.895	0.105
1	597173	0.979	0.021
1	597687	0.923	0.077
1	598564	0.361	0.639
1	599047	0.945	0.055
1	599517	0.949	0.051
1	599704	0.754	0.246
1	600833	0.931	0.069
1	600935	0.928	0.072
1	600994	0.972	0.028
1	601495	0.228	0.772
1	601587	0.363	0.637
1	601872	0.616	0.384
1	601901	0.953	0.047
1	602156	0.627	0.373
1	602478	0.97	0.03
1	603153	0.969	0.031
1	606283	0.702	0.298
1	606614	0.92	0.08
1	607400	0.917	0.083
1	608486	0.643	0.357
1	609094	0.51	0.49
1	609719	0.098	0.902
1	610603	0.309	0.691
1	610990	0.959	0.041
1	611255	0.947	0.053
1	611325	0.723	0.277
1	611410	0.954	0.046
1	611717	0.963	0.037
1	611904	0.319	0.681
1	612679	0.031	0.969
1	613437	0.771	0.229
1	614562	0.819	0.181
1	614849	0.039	0.961
1	614888	0.039	0.961
1	617158	0.934	0.066
1	617336	0.018	0.982
1	618178	0.763	0.237
1	618268	0.805	0.195
1	618556	0.799	0.201
1	618906	0.877	0.123
1	620138	0.958	0.042
1	621071	0.881	0.119
1	623096	0.973	0.027
1	623876	0.982	0.018
1	625049	0.322	0.678
1	626449	0.081	0.919
1	627359	0.578	0.422
1	627579	0.89	0.11
1	628713	0.951	0.049
1	628941	0.958	0.042
1	629962	0.725	0.275
1	630171	0.798	0.202
1	631303	0.867	0.133
1	631700	0.677	0.323
1	632193	0.903	0.097
1	632663	0.586	0.414
1	632670	0.951	0.049
1	633745	0.99	0.01
1	633771	0.922	0.078
1	633890	0.768	0.232
1	634021	0.751	0.249
1	634268	0.419	0.581
1	634586	0.542	0.458
1	635042	0.633	0.367
1	635280	0.989	0.011
1	635428	0.889	0.111
1	635696	0.692	0.308
1	635936	0.962	0.038
1	636558	0.875	0.125
1	637687	0.969	0.031
1	637922	0.917	0.083
1	638785	0.906	0.094
1	638818	0.955	0.045
1	639926	0.739	0.261
1	639985	0.984	0.016
1	640402	0.11	0.89
1	641508	0.348	0.652
1	641636	0.721	0.279
1	642047	0.195	0.805
1	642069	0.947	0.053
1	642136	0.9	0.1
1	642871	0.921	0.079
1	644212	0.799	0.201
1	645115	0.923	0.077
1	645714	0.864	0.136
1	647376	0.947	0.053
1	649753	0.958	0.042
1	650698	0.913	0.087
1	650737	0.9	0.1
1	650822	0.976	0.024
1	651975	0.903	0.097
1	653002	0.862	0.138
1	653195	0.145	0.855
1	654587	0.693	0.307
1	655185	0.774	0.226
1	655756	0.854	0.146
1	656025	0.585	0.415
1	656512	0.724	0.276
1	656622	0.952	0.048
1	656819	0.959	0.041
1	656901	0.119	0.881
1	658168	0.951	0.049
1	658619	0.688	0.312
1	659294	0.854	0.146
1	660186	0.904	0.096
1	661554	0.817	0.183
1	661571	0.916	0.084
1	662148	0.296	0.704
1	662278	0.582	0.418
1	662963	0.99	0.01
1	663644	0.564	0.436
1	663706	0.988	0.012
1	664364	0.904	0.096
1	664424	0.939	0.061
1	664868	0.917	0.083
1	665212	0.949	0.051
1	665609	0.953	0.047
1	665903	0.877	0.123
1	666121	0.257	0.743
1	666161	0.884	0.116
1	668083	0.958	0.042
1	668575	0.081	0.919
1	669770	0.894	0.106
1	671388	0.718	0.282
1	671939	0.143	0.857
1	672209	0.978	0.022
1	672294	0.947	0.053
1	672341	0.974	0.026
1	672377	0.947	0.053
1	674071	0.861	0.139
1	675038	0.45	0.55
1	675698	0.518	0.482
1	675710	0.592	0.408
